x,y,z,time,label
790,0,0,3921,delay_kernel_start_0
597,0,0,3921,delay_kernel_start_0
1013,0,0,3921,delay_kernel_start_0
981,0,0,3921,delay_kernel_start_0
725,0,0,3921,delay_kernel_start_0
629,0,0,3921,delay_kernel_start_0
758,0,0,3921,delay_kernel_start_0
854,0,0,3921,delay_kernel_start_0
822,0,0,3921,delay_kernel_start_0
566,0,0,3921,delay_kernel_start_0
791,0,0,3921,delay_kernel_start_0
598,0,0,3921,delay_kernel_start_0
1014,0,0,3921,delay_kernel_start_0
982,0,0,3921,delay_kernel_start_0
726,0,0,3921,delay_kernel_start_0
630,0,0,3921,delay_kernel_start_0
759,0,0,3921,delay_kernel_start_0
855,0,0,3921,delay_kernel_start_0
823,0,0,3921,delay_kernel_start_0
567,0,0,3921,delay_kernel_start_0
796,0,0,3921,delay_kernel_start_0
599,0,0,3921,delay_kernel_start_0
1015,0,0,3921,delay_kernel_start_0
983,0,0,3921,delay_kernel_start_0
727,0,0,3921,delay_kernel_start_0
631,0,0,3921,delay_kernel_start_0
764,0,0,3921,delay_kernel_start_0
860,0,0,3921,delay_kernel_start_0
828,0,0,3921,delay_kernel_start_0
572,0,0,3921,delay_kernel_start_0
797,0,0,3921,delay_kernel_start_0
604,0,0,3921,delay_kernel_start_0
1020,0,0,3921,delay_kernel_start_0
988,0,0,3921,delay_kernel_start_0
732,0,0,3921,delay_kernel_start_0
636,0,0,3921,delay_kernel_start_0
765,0,0,3921,delay_kernel_start_0
861,0,0,3921,delay_kernel_start_0
829,0,0,3921,delay_kernel_start_0
573,0,0,3921,delay_kernel_start_0
798,0,0,3921,delay_kernel_start_0
605,0,0,3921,delay_kernel_start_0
1021,0,0,3921,delay_kernel_start_0
989,0,0,3921,delay_kernel_start_0
733,0,0,3921,delay_kernel_start_0
637,0,0,3921,delay_kernel_start_0
766,0,0,3921,delay_kernel_start_0
862,0,0,3921,delay_kernel_start_0
830,0,0,3921,delay_kernel_start_0
574,0,0,3921,delay_kernel_start_0
799,0,0,3921,delay_kernel_start_0
606,0,0,3921,delay_kernel_start_0
1022,0,0,3921,delay_kernel_start_0
990,0,0,3921,delay_kernel_start_0
734,0,0,3921,delay_kernel_start_0
638,0,0,3921,delay_kernel_start_0
767,0,0,3921,delay_kernel_start_0
863,0,0,3921,delay_kernel_start_0
831,0,0,3921,delay_kernel_start_0
575,0,0,3921,delay_kernel_start_0
288,0,0,3921,delay_kernel_start_0
607,0,0,3921,delay_kernel_start_0
1023,0,0,3921,delay_kernel_start_0
991,0,0,3921,delay_kernel_start_0
735,0,0,3921,delay_kernel_start_0
639,0,0,3921,delay_kernel_start_0
96,0,0,3921,delay_kernel_start_0
32,0,0,3921,delay_kernel_start_0
0,0,0,3921,delay_kernel_start_0
64,0,0,3921,delay_kernel_start_0
289,0,0,3921,delay_kernel_start_0
97,0,0,3921,delay_kernel_start_0
352,0,0,3921,delay_kernel_start_0
320,0,0,3921,delay_kernel_start_0
65,0,0,3921,delay_kernel_start_0
290,0,0,3921,delay_kernel_start_0
98,0,0,3921,delay_kernel_start_0
33,0,0,3921,delay_kernel_start_0
1,0,0,3921,delay_kernel_start_0
66,0,0,3921,delay_kernel_start_0
291,0,0,3921,delay_kernel_start_0
99,0,0,3921,delay_kernel_start_0
353,0,0,3921,delay_kernel_start_0
321,0,0,3921,delay_kernel_start_0
67,0,0,3921,delay_kernel_start_0
296,0,0,3921,delay_kernel_start_0
104,0,0,3921,delay_kernel_start_0
34,0,0,3921,delay_kernel_start_0
2,0,0,3921,delay_kernel_start_0
72,0,0,3921,delay_kernel_start_0
297,0,0,3921,delay_kernel_start_0
105,0,0,3921,delay_kernel_start_0
354,0,0,3921,delay_kernel_start_0
322,0,0,3921,delay_kernel_start_0
73,0,0,3921,delay_kernel_start_0
298,0,0,3921,delay_kernel_start_0
106,0,0,3921,delay_kernel_start_0
35,0,0,3921,delay_kernel_start_0
3,0,0,3921,delay_kernel_start_0
74,0,0,3921,delay_kernel_start_0
299,0,0,3921,delay_kernel_start_0
107,0,0,3921,delay_kernel_start_0
355,0,0,3921,delay_kernel_start_0
323,0,0,3921,delay_kernel_start_0
75,0,0,3921,delay_kernel_start_0
292,0,0,3921,delay_kernel_start_0
100,0,0,3921,delay_kernel_start_0
40,0,0,3921,delay_kernel_start_0
8,0,0,3921,delay_kernel_start_0
68,0,0,3921,delay_kernel_start_0
293,0,0,3921,delay_kernel_start_0
101,0,0,3921,delay_kernel_start_0
360,0,0,3921,delay_kernel_start_0
328,0,0,3921,delay_kernel_start_0
69,0,0,3921,delay_kernel_start_0
294,0,0,3921,delay_kernel_start_0
102,0,0,3921,delay_kernel_start_0
41,0,0,3921,delay_kernel_start_0
9,0,0,3921,delay_kernel_start_0
